lake,year,month,area_m2,temp_C,source,region,hemisphere,pet_mm,precip_mm,snow_cover_pct,snow_depth_cm
Manasarovar,2016,6,414567361.6,4.896612995,GSW,Tibetan Plateau,north,-3.464606008,1.200078173,85.83012495,0.097639819
Manasarovar,2016,7,386222725.1,6.305433525,GSW,Tibetan Plateau,north,-3.052056995,4.076968071,176.7692319,0.177854813
Manasarovar,2016,8,900.6313477,5.528238842,Landsat-7/8/9,Tibetan Plateau,north,-3.306441034,4.047648737,182.8820843,0.198081084
Manasarovar,2017,6,100549275.9,2.898916482,Landsat-7/8/9,Tibetan Plateau,north,-3.060905723,1.646083882,615.7030954,0.818342451
Manasarovar,2017,7,414870306.8,5.864145139,GSW,Tibetan Plateau,north,-2.556997458,6.218633457,324.2259467,0.339829291
Manasarovar,2017,8,436805.4691,6.02198135,Landsat-7/8/9,Tibetan Plateau,north,-3.224914648,3.630732453,79.88544142,0.076123733
Manasarovar,2018,6,415147432.5,4.679358257,GSW,Tibetan Plateau,north,-3.587565377,0.791139054,83.07258257,0.097968435
Manasarovar,2018,7,383648061.3,6.768708825,Landsat-7/8/9,Tibetan Plateau,north,-3.131049402,4.376490425,128.2872702,0.145905191
Manasarovar,2018,8,40528.6084,6.140373824,Landsat-7/8/9,Tibetan Plateau,north,-2.708352949,7.374862701,361.1794594,0.383272233
Manasarovar,2019,6,5093232.902,1.589220878,Sentinel-2,Tibetan Plateau,north,-2.89202292,0.874050426,1335.511943,3.705950763
Manasarovar,2019,7,45192635.97,5.593306108,Sentinel-2,Tibetan Plateau,north,-2.873887743,3.905041087,212.2821281,0.225306861
Manasarovar,2019,8,125805625.8,5.499934282,Sentinel-2,Tibetan Plateau,north,-2.858709208,4.794699904,572.8884331,0.617648876
Manasarovar,2020,6,27149108.99,2.915398524,Sentinel-2,Tibetan Plateau,north,-2.701920476,1.20540894,1587.486658,4.601797131
Manasarovar,2020,7,259793303.1,6.060193284,Sentinel-2,Tibetan Plateau,north,-3.181281329,2.736334398,146.5210485,0.162656355
Manasarovar,2020,8,316018794.6,6.529713812,Sentinel-2,Tibetan Plateau,north,-3.283679006,3.171156924,91.86921966,0.099307542
Manasarovar,2021,6,306818515.9,1.511560056,Sentinel-2,Tibetan Plateau,north,-1.844435888,3.47705316,3243.853333,10.14812499
Manasarovar,2021,7,304261499.3,6.16491901,Sentinel-2,Tibetan Plateau,north,-2.892427534,3.751640881,229.3154253,0.325148403
Manasarovar,2021,8,121095325.6,5.920653982,Sentinel-2,Tibetan Plateau,north,-3.322820478,2.752635805,93.52660732,0.100309818
Manasarovar,2022,6,282913306,3.878858631,Sentinel-2,Tibetan Plateau,north,-3.379089467,1.403670311,386.5949606,0.417694685
Manasarovar,2022,7,6328927.772,6.746919068,Sentinel-2,Tibetan Plateau,north,-3.262886504,3.219266457,124.1431849,0.120938644
Manasarovar,2022,8,309678093.8,5.864160005,Sentinel-2,Tibetan Plateau,north,-3.122522853,5.182100187,354.0150545,0.382623218
Manasarovar,2023,6,306337555,3.687583525,Sentinel-2,Tibetan Plateau,north,-2.233071679,1.445979108,2146.991888,9.482629724
Manasarovar,2023,7,28501934.07,7.880389579,Sentinel-2,Tibetan Plateau,north,-2.861699951,4.347987547,144.4432468,0.156001895
Manasarovar,2023,8,314578622.3,8.231167756,Sentinel-2,Tibetan Plateau,north,-3.12184086,2.722636292,45.76291655,0.041947742
Manasarovar,2024,6,302504339.4,5.210550642,Sentinel-2,Tibetan Plateau,north,-3.555856238,1.0988446,165.3879698,0.175299829
Manasarovar,2024,7,75007837.2,9.071820389,Sentinel-2,Tibetan Plateau,north,-2.846229889,4.067925098,1268.060532,2.703526239
Manasarovar,2024,8,304910905.6,7.888727624,Sentinel-2,Tibetan Plateau,north,-3.133552086,5.195495097,299.2687817,0.313991913
Siling Lake,2000,6,2687468619,8.278547116,Landsat-7/8/9,Tibetan Plateau,north,-4.444017601,2.944797972,79.96231442,0.078805389
Siling Lake,2000,7,244416572.2,8.905786675,GSW,Tibetan Plateau,north,-3.918980955,6.033943796,28.37664211,0.019984843
Siling Lake,2000,8,2285384771,7.911280934,Landsat-7/8/9,Tibetan Plateau,north,-4.099557387,4.674481475,78.56738046,0.080574317
Siling Lake,2001,6,611634720.1,5.362636965,Landsat-7/8/9,Tibetan Plateau,north,-3.341167609,3.612831065,705.0906285,0.771239528
Siling Lake,2001,7,2387543638,9.612114375,Landsat-7/8/9,Tibetan Plateau,north,-4.241580033,4.505190419,6.636539267,0.001624525
Siling Lake,2001,8,997358296.1,8.011063024,Landsat-7/8/9,Tibetan Plateau,north,-3.920465803,5.806845474,73.81938442,0.074405369
Siling Lake,2002,6,2457917097,6.712634872,Landsat-7/8/9,Tibetan Plateau,north,-3.874315747,2.713360442,162.314218,0.17256915
Siling Lake,2002,7,2430460927,9.194032298,Landsat-7/8/9,Tibetan Plateau,north,-3.717325759,6.028883296,28.06543833,0.016686951
Siling Lake,2002,8,2386919632,8.132228172,Landsat-7/8/9,Tibetan Plateau,north,-4.148640947,4.136940797,56.91134944,0.05452458
Siling Lake,2003,6, -   ,6.180817135,GSW,Tibetan Plateau,north,-3.770805769,2.856488487,226.2366012,0.253638256
Siling Lake,2003,7,389134577.2,8.293570481,GSW,Tibetan Plateau,north,-4.083086409,4.899377736,64.78175898,0.066507841
Siling Lake,2003,8,1196487532,8.888091021,Landsat-7/8/9,Tibetan Plateau,north,-3.93774776,4.731626634,22.41049441,0.017090428
Siling Lake,2004,6,1828060615,6.418513483,Landsat-7/8/9,Tibetan Plateau,north,-4.03206551,2.378586658,385.7949793,0.420246568
Siling Lake,2004,7,488987804.6,8.312008625,Landsat-7/8/9,Tibetan Plateau,north,-4.084357716,6.238542817,80.09291773,0.076429123
Siling Lake,2004,8,1949976356,8.122834804,Landsat-7/8/9,Tibetan Plateau,north,-3.815080789,4.95811163,42.83017483,0.038275083
Siling Lake,2005,6,1915681305,7.160015777,Landsat-7/8/9,Tibetan Plateau,north,-4.347298209,1.62239991,101.5682591,0.113655167
Siling Lake,2005,7,677390343.4,9.247394732,Landsat-7/8/9,Tibetan Plateau,north,-4.24907937,5.160185384,10.87075644,0.003813918
Siling Lake,2005,8,483884837.2,8.647855079,Landsat-7/8/9,Tibetan Plateau,north,-3.846828204,5.675883787,30.07547055,0.0194943
Siling Lake,2006,6,247969907.8,8.8317271,Landsat-7/8/9,Tibetan Plateau,north,-4.936501924,1.403919035,22.20041466,0.016939655
Siling Lake,2006,7,200438988.7,9.697277473,Landsat-7/8/9,Tibetan Plateau,north,-4.357402851,5.260743725,42.9553843,0.040094976
Siling Lake,2006,8,2080575877,8.525669169,Landsat-7/8/9,Tibetan Plateau,north,-4.131271255,5.135757541,52.42406312,0.044783801
Siling Lake,2007,6,208923984.4,7.781252365,Landsat-7/8/9,Tibetan Plateau,north,-5.088757121,0.634030488,24.04665228,0.017062821
Siling Lake,2007,7,2046168857,9.111360189,Landsat-7/8/9,Tibetan Plateau,north,-4.508618918,4.973618708,35.01426439,0.02917562
Siling Lake,2007,8,545291511.1,8.966625726,GSW,Tibetan Plateau,north,-3.810106047,6.32970566,26.00312401,0.018460125
Siling Lake,2008,6,2052399021,7.2777095,Landsat-7/8/9,Tibetan Plateau,north,-4.16886811,2.879466555,72.03389766,0.07157466
Siling Lake,2008,7,2069290335,8.881046502,Landsat-7/8/9,Tibetan Plateau,north,-4.313629365,4.67863612,40.26436819,0.032643397
Siling Lake,2008,8,503629663.5,7.760914598,Landsat-7/8/9,Tibetan Plateau,north,-4.121445693,4.510652021,140.6824084,0.149779082
Siling Lake,2009,6,250632116.8,8.384924217,Landsat-7/8/9,Tibetan Plateau,north,-4.487821433,0.881671628,251.2721538,0.291129745
Siling Lake,2009,7,311675571,10.76058954,Landsat-7/8/9,Tibetan Plateau,north,-5.04337945,4.27012061,3.702532441,0.001567189
Siling Lake,2009,8,2047909865,8.624516417,Landsat-7/8/9,Tibetan Plateau,north,-4.386487801,4.479241833,52.41779436,0.040778763
Siling Lake,2010,6,243608177.6,9.295886495,Landsat-7/8/9,Tibetan Plateau,north,-5.367572424,0.646413693,16.05886497,0.001051163
Siling Lake,2010,7,2065925885,10.84859198,Landsat-7/8/9,Tibetan Plateau,north,-4.915094222,4.258228356,12.00963978,0.004002915
Siling Lake,2010,8,585070787.7,9.572002759,Landsat-7/8/9,Tibetan Plateau,north,-3.968656365,5.902524259,14.21036788,0.008230927
Siling Lake,2011,6,2018876091,5.916384237,Landsat-7/8/9,Tibetan Plateau,north,-3.819754624,2.565834256,484.634219,0.534927415
Siling Lake,2011,7,568096127.3,8.988452831,Landsat-7/8/9,Tibetan Plateau,north,-3.895441369,6.134557743,36.80947707,0.029334887
Siling Lake,2011,8,826889880.5,8.182627202,Landsat-7/8/9,Tibetan Plateau,north,-4.168226701,3.898233643,22.51254006,0.013958174
Siling Lake,2012,6,2079678816,9.032409774,Landsat-7/8/9,Tibetan Plateau,north,-4.859806644,0.958162372,13.3973324,0.003276656
Siling Lake,2012,7,2222404270,9.766909615,Landsat-7/8/9,Tibetan Plateau,north,-4.184530502,5.788360976,67.48455236,0.062702418
Siling Lake,2012,8,1985407186,8.787582714,Landsat-7/8/9,Tibetan Plateau,north,-4.109427321,5.002534309,35.85269767,0.031042231
Siling Lake,2013,6,486085540.3,8.565276136,Landsat-7/8/9,Tibetan Plateau,north,-4.363361183,2.09354794,21.65792099,0.012263571
Siling Lake,2013,7,2612621127,9.585036102,Landsat-7/8/9,Tibetan Plateau,north,-4.108543215,5.248449413,8.014009054,0.001437652
Siling Lake,2013,8,2101583874,9.366507466,Landsat-7/8/9,Tibetan Plateau,north,-4.677336289,3.254047818,27.08555883,0.020192952
Siling Lake,2014,6,786903763.8,9.009419229,Landsat-7/8/9,Tibetan Plateau,north,-5.169711747,0.89125007,99.34528882,0.105910536
Siling Lake,2014,7,2112797107,9.743519187,Landsat-7/8/9,Tibetan Plateau,north,-4.158601852,5.263215018,33.38144476,0.027032945
Siling Lake,2014,8,878836538.2,7.997643696,Landsat-7/8/9,Tibetan Plateau,north,-3.682610368,5.835520506,96.55508537,0.103375003
Siling Lake,2015,6,218218420.4,8.149894856,Landsat-7/8/9,Tibetan Plateau,north,-4.890301079,1.595933077,42.29982794,0.040897682
Siling Lake,2015,7,2834370037,9.864248427,Landsat-7/8/9,Tibetan Plateau,north,-5.748750067,1.497542933,16.03600695,0.012229594
Siling Lake,2015,8,617128948.2,8.965834636,Landsat-7/8/9,Tibetan Plateau,north,-4.518714542,4.374393819,42.40454079,0.038098828
Siling Lake,2016,6,1245327421,7.36712333,Landsat-7/8/9,Tibetan Plateau,north,-3.773928813,3.207837934,151.9866985,0.16145655
Siling Lake,2016,7,2021389969,9.727642374,Landsat-7/8/9,Tibetan Plateau,north,-4.334865885,5.368821232,18.09759501,0.012380367
Siling Lake,2016,8,952277119.9,8.733437611,Landsat-7/8/9,Tibetan Plateau,north,-3.962242064,6.020521458,34.93471151,0.0282816
Siling Lake,2017,6,2033547451,6.845113925,Landsat-7/8/9,Tibetan Plateau,north,-4.235197401,2.625149181,106.4252321,0.116305372
Siling Lake,2017,7,2092584717,9.459523344,Landsat-7/8/9,Tibetan Plateau,north,-4.166324132,5.900781045,13.94342338,0.009662208
Siling Lake,2017,8,3558564.85,9.108040373,Landsat-7/8/9,Tibetan Plateau,north,-3.801264204,5.672674101,20.82813061,0.014907406
Siling Lake,2018,6,2101556321,9.101901019,Landsat-7/8/9,Tibetan Plateau,north,-4.733963796,1.952031924,116.8968735,0.132845797
Siling Lake,2018,7,2106176570,9.826414962,Landsat-7/8/9,Tibetan Plateau,north,-4.045014048,7.007709069,23.96988976,0.02106786
Siling Lake,2018,8,663625517.5,8.951346516,Landsat-7/8/9,Tibetan Plateau,north,-3.564266363,7.157140979,63.1558664,0.058614561
Siling Lake,2019,6,1698068427,9.294484217,Sentinel-2,Tibetan Plateau,north,-5.470854406,0.673213215,66.04244984,0.073311734
Siling Lake,2019,7,1752728582,8.833671675,Sentinel-2,Tibetan Plateau,north,-4.415209405,5.344852605,76.87985361,0.077435692
Siling Lake,2019,8,728482434.8,9.603348476,Sentinel-2,Tibetan Plateau,north,-4.410165928,3.312584283,7.251059912,0.00200889
Siling Lake,2020,6,1741368524,8.104933869,Sentinel-2,Tibetan Plateau,north,-4.417015976,2.289997303,319.2667349,0.357040865
Siling Lake,2020,7,635673313.1,10.24208508,Sentinel-2,Tibetan Plateau,north,-4.511255869,5.884700273,10.82860798,0.00526431
Siling Lake,2020,8,593001205.3,9.547289516,Sentinel-2,Tibetan Plateau,north,-4.388217809,4.002390872,15.00064301,0.011431135
Siling Lake,2021,6,1751986068,8.100133832,Sentinel-2,Tibetan Plateau,north,-4.293827377,2.463394057,101.7392228,0.101659165
Siling Lake,2021,7,1684308768,10.0692675,Sentinel-2,Tibetan Plateau,north,-4.756926743,4.270016383,29.91836093,0.032040305
Siling Lake,2021,8,1676504642,9.37715311,Sentinel-2,Tibetan Plateau,north,-3.945734312,5.91346552,60.39486193,0.067463444
Siling Lake,2022,6,1741219123,10.12556828,Sentinel-2,Tibetan Plateau,north,-5.125048728,1.194537933,15.39405413,0.009375527
Siling Lake,2022,7,1744191883,11.41564578,Sentinel-2,Tibetan Plateau,north,-5.613140181,2.627651376,19.48081115,0.014947754
Siling Lake,2022,8,1729492986,11.03160671,Sentinel-2,Tibetan Plateau,north,-4.682986893,4.019654533,4.149045348,-7.35E-22
Siling Lake,2023,6,289096736.5,10.49897589,Sentinel-2,Tibetan Plateau,north,-4.47292799,1.919691001,56.00052393,0.061557818
Siling Lake,2023,7,52671280.13,12.53750171,Sentinel-2,Tibetan Plateau,north,-4.297284826,4.727998604,21.57401056,0.018532326
Siling Lake,2023,8,1776194847,12.41242081,Sentinel-2,Tibetan Plateau,north,-3.955332741,6.009872496,17.0519318,0.010895997
Siling Lake,2024,6,17185391.09,12.64653884,Sentinel-2,Tibetan Plateau,north,-4.818369463,1.861509456,61.67053229,0.066485657
Siling Lake,2024,7,1340754642,14.09353428,Sentinel-2,Tibetan Plateau,north,-4.470555912,4.792204527,1.426878941,-7.35E-22
Siling Lake,2024,8,1708486910,12.49055176,Sentinel-2,Tibetan Plateau,north,-4.636372313,2.651777547,9.210979115,0.00749487
Gyaring Lake,2000,6,483605192.4,4.118766321,Landsat-7/8/9,Tibetan Plateau,north,-2.982854341,3.17281338,812.4352255,0.898976913
Gyaring Lake,2000,7,548302184.5,8.39986151,GSW,Tibetan Plateau,north,-3.894549612,2.166395766,189.8724138,0.198990998
Gyaring Lake,2000,8,472511823.1,6.423418281,Landsat-7/8/9,Tibetan Plateau,north,-4.017513869,2.174990466,101.3898429,0.091745181
Gyaring Lake,2001,6,530403687.8,3.133457426,Landsat-7/8/9,Tibetan Plateau,north,-2.630885807,2.3185664,1313.98436,1.670157868
Gyaring Lake,2001,7,523174870.8,7.670973563,Landsat-7/8/9,Tibetan Plateau,north,-3.511566201,2.115576411,253.99356,0.278839123
Gyaring Lake,2001,8,77049051.21,6.815956914,Landsat-7/8/9,Tibetan Plateau,north,-3.88913931,2.348427859,113.2912291,0.104855917
Gyaring Lake,2002,6,509879478.6,3.849966597,GSW,Tibetan Plateau,north,-2.777084489,2.957935623,875.8714219,0.980315916
Gyaring Lake,2002,7,526783207.8,7.649759292,Landsat-7/8/9,Tibetan Plateau,north,-3.447294134,2.369263571,25.62450554,0.015283372
Gyaring Lake,2002,8,536356883.4,7.312786715,GSW,Tibetan Plateau,north,-4.545886806,2.00017247,184.7432843,0.21760075
Gyaring Lake,2003,6, -   ,2.928479644,GSW,Tibetan Plateau,north,-2.710499809,2.823408988,1142.458121,1.266055032
Gyaring Lake,2003,7,533504816.8,6.094674216,GSW,Tibetan Plateau,north,-3.350587108,2.483704004,133.6865291,0.153485508
Gyaring Lake,2003,8,320771949.6,7.128476616,Landsat-7/8/9,Tibetan Plateau,north,-3.417719248,2.814017828,134.3412567,0.15365782
Gyaring Lake,2004,6,509703901.5,2.65781306,GSW,Tibetan Plateau,north,-2.645427616,2.289782299,1022.287921,1.124009578
Gyaring Lake,2004,7,310776308.9,5.952851765,Landsat-7/8/9,Tibetan Plateau,north,-3.69793253,1.823577915,218.9527894,0.229040804
Gyaring Lake,2004,8,530509247.6,7.022337228,GSW,Tibetan Plateau,north,-3.672861619,3.07016628,232.5555446,0.24576261
Gyaring Lake,2005,6,314520673.8,3.830374895,Landsat-7/8/9,Tibetan Plateau,north,-2.911437727,2.592370987,757.0599588,0.838300429
Gyaring Lake,2005,7,544985054.5,7.100450205,GSW,Tibetan Plateau,north,-3.009329021,4.098363514,135.2446388,0.154009937
Gyaring Lake,2005,8,549530834.4,7.232133581,GSW,Tibetan Plateau,north,-3.667647204,3.788397269,155.6903439,0.176635321
Gyaring Lake,2006,6,47275.38394,3.197094238,Landsat-7/8/9,Tibetan Plateau,north,-2.322708638,3.981361393,1841.553015,2.157719901
Gyaring Lake,2006,7,341453847.5,7.937842021,Landsat-7/8/9,Tibetan Plateau,north,-3.522116673,2.694467587,30.94458729,0.020737438
Gyaring Lake,2006,8,289694697.3,8.373435162,Landsat-7/8/9,Tibetan Plateau,north,-4.015798736,2.917258581,33.86251259,0.026970656
Gyaring Lake,2007,6,552449311.3,1.865998804,GSW,Tibetan Plateau,north,-1.949508503,3.853430138,2893.549039,4.000227752
Gyaring Lake,2007,7,540890905.8,6.180383782,GSW,Tibetan Plateau,north,-3.394673126,2.877589493,310.3165756,0.334128968
Gyaring Lake,2007,8,111840703.2,8.030541898,Landsat-7/8/9,Tibetan Plateau,north,-3.748374609,3.487742687,141.4085575,0.144675093
Gyaring Lake,2008,6,118567272.7,3.068521435,Landsat-7/8/9,Tibetan Plateau,north,-2.858343297,2.553170048,932.9424986,1.055002158
Gyaring Lake,2008,7,331632514.7,6.525604256,Landsat-7/8/9,Tibetan Plateau,north,-3.286820865,4.197306771,481.2464489,0.538574031
Gyaring Lake,2008,8,77921209.55,5.783074579,Landsat-7/8/9,Tibetan Plateau,north,-4.008767256,1.866564957,396.5006023,0.427604766
Gyaring Lake,2009,6,495440149.4,4.339731159,GSW,Tibetan Plateau,north,-2.914441802,2.406196508,918.8427641,1.060695963
Gyaring Lake,2009,7,559894959.2,7.544475155,GSW,Tibetan Plateau,north,-3.080266433,4.201242844,102.5626019,0.117052647
Gyaring Lake,2009,8,80920915.42,6.606572552,GSW,Tibetan Plateau,north,-3.951658854,3.581236548,138.902564,0.145971183
Gyaring Lake,2010,6,332749890.5,3.198379938,Landsat-7/8/9,Tibetan Plateau,north,-2.409791154,3.49443492,1117.674126,1.384943182
Gyaring Lake,2010,7,228323494.2,8.501027055,Landsat-7/8/9,Tibetan Plateau,north,-3.501055641,2.765834454,114.7474648,0.113351673
Gyaring Lake,2010,8,570662516.4,8.57556953,GSW,Tibetan Plateau,north,-4.258713966,2.32069154,69.36061565,0.064377457
Gyaring Lake,2011,6,262085255.1,2.737481519,Landsat-7/8/9,Tibetan Plateau,north,-2.489363524,3.083260705,1078.142965,1.209611443
Gyaring Lake,2011,7,394407319.2,6.489418927,Landsat-7/8/9,Tibetan Plateau,north,-3.430656623,2.301836342,411.2163316,0.469986155
Gyaring Lake,2011,8,375767475.6,7.0953179,Landsat-7/8/9,Tibetan Plateau,north,-3.852161288,2.877916842,150.1502116,0.171083861
Gyaring Lake,2012,6,244837880.6,3.673196427,Landsat-7/8/9,Tibetan Plateau,north,-2.782503512,2.443734048,604.2499011,0.676753692
Gyaring Lake,2012,7,360182258.4,7.446309691,Landsat-7/8/9,Tibetan Plateau,north,-3.332332056,3.440362679,31.97771325,0.026041667
Gyaring Lake,2012,8,361570291.2,7.725299943,Landsat-7/8/9,Tibetan Plateau,north,-3.77463758,3.154715592,209.544076,0.216731696
Gyaring Lake,2013,6,554508519.5,4.761041876,Landsat-7/8/9,Tibetan Plateau,north,-3.132840051,2.681796404,360.1069686,0.414868623
Gyaring Lake,2013,7,358587964.7,8.125758381,Landsat-7/8/9,Tibetan Plateau,north,-3.502906124,2.942012132,88.98275676,0.102638329
Gyaring Lake,2013,8,387089398.6,8.795141983,Landsat-7/8/9,Tibetan Plateau,north,-4.497054292,1.973361661,15.43087121,0.007986311
Gyaring Lake,2014,6,518011352.4,3.179412742,GSW,Tibetan Plateau,north,-2.547612956,2.887870911,685.7276084,0.780530783
Gyaring Lake,2014,7,115319105,7.142743249,Landsat-7/8/9,Tibetan Plateau,north,-3.269939656,2.296921973,87.91169208,0.089729874
Gyaring Lake,2014,8,495797713,6.515148805,Landsat-7/8/9,Tibetan Plateau,north,-3.61899248,2.733960906,180.7171348,0.196346375
Gyaring Lake,2015,6,506454475.5,3.253498116,GSW,Tibetan Plateau,north,-2.600643204,3.176428555,1204.924377,1.35004615
Gyaring Lake,2015,7,166676.9718,6.237717434,Landsat-7/8/9,Tibetan Plateau,north,-4.213123884,1.977198423,160.1223719,0.179909259
Gyaring Lake,2015,8,140568.9928,6.787336121,Landsat-7/8/9,Tibetan Plateau,north,-4.231688904,1.730903101,314.1246674,0.351053054
Gyaring Lake,2016,6,349435721.3,4.153387237,Landsat-7/8/9,Tibetan Plateau,north,-3.300881956,0.734830342,388.5473155,0.445847418
Gyaring Lake,2016,7,8102.35083,7.845919398,Landsat-7/8/9,Tibetan Plateau,north,-3.666742624,2.554994859,17.4074457,0.005364164
Gyaring Lake,2016,8,366629368.6,10.08075218,Landsat-7/8/9,Tibetan Plateau,north,-4.093525891,3.400835802,17.75061733,0.014916271
Gyaring Lake,2017,6,217596558.7,2.023381992,Landsat-7/8/9,Tibetan Plateau,north,-2.323437222,2.376351301,1753.208279,2.203030603
Gyaring Lake,2017,7,26107.23444,7.974964629,Landsat-7/8/9,Tibetan Plateau,north,-3.641298119,2.473545942,40.7211354,0.030544268
Gyaring Lake,2017,8,487424213.5,8.104261541,Landsat-7/8/9,Tibetan Plateau,north,-3.642878592,4.525246268,76.64874616,0.075412951
Gyaring Lake,2018,6,512425954.1,3.91224668,Landsat-7/8/9,Tibetan Plateau,north,-2.489468034,2.789584594,963.8945178,1.071147092
Gyaring Lake,2018,7,291443386.5,8.309234449,Landsat-7/8/9,Tibetan Plateau,north,-3.624756865,2.45731949,33.81453479,0.030469349
Gyaring Lake,2018,8,107258.0884,8.411661821,Landsat-7/8/9,Tibetan Plateau,north,-3.693823555,4.637258783,67.73140823,0.062774202
Gyaring Lake,2019,6,295233449.1,3.856574248,Sentinel-2,Tibetan Plateau,north,-2.620523779,3.752233859,940.0846729,1.052185222
Gyaring Lake,2019,7,414477854.7,6.14932305,Sentinel-2,Tibetan Plateau,north,-3.608290595,2.757648004,82.11174242,0.09210479
Gyaring Lake,2019,8,412429892.8,7.969197884,Sentinel-2,Tibetan Plateau,north,-3.911880581,3.638878031,23.89609105,0.013095752
Gyaring Lake,2020,6,390285855.2,3.582699082,Sentinel-2,Tibetan Plateau,north,-2.215981425,3.807162309,1463.749356,2.136458034
Gyaring Lake,2020,7,394768511.7,7.274390819,Sentinel-2,Tibetan Plateau,north,-3.275635482,2.654523245,90.33322245,0.093370912
Gyaring Lake,2020,8,570322206.1,7.353613446,Sentinel-2,Tibetan Plateau,north,-3.839273236,4.245500083,97.32446598,0.088433784
Gyaring Lake,2021,6,367874187.8,5.116376889,Sentinel-2,Tibetan Plateau,north,-2.788946034,3.737035691,608.2129843,0.696210023
