area_m2,lake,source,valid_days,year,region,hemisphere,pet_mm,precip_mm,snow_cover_pct,snow_depth_cm,temp_C
55653.36762,Lake Amanã,10day-mean,6,2004,Amazon,south,-342.5770777,202.6749861,0.0,-7.290000000000001e-22,26.08347753
0.0,Lake Amanã,10day-mean,2,2005,Amazon,south,-280.7219423,260.5257671,0.0,-7.35e-22,25.81848312
100476.7691,Lake Amanã,10day-mean,7,2006,Amazon,south,-258.8370028,337.4462519,0.0,-7.35e-22,25.31885125
215796.4954,Lake Amanã,10day-mean,4,2007,Amazon,south,-407.1666689,207.3425848,0.0,-7.35e-22,26.435462
1712366.71,Lake Amanã,10day-mean,6,2008,Amazon,south,-295.8780917,306.8550238,0.0,-7.35e-22,25.28365132
202950.8959,Lake Amanã,10day-mean,6,2009,Amazon,south,-266.6243633,321.5680017,0.0,-7.35e-22,25.37975314
2420406.06,Lake Amanã,10day-mean,5,2010,Amazon,south,-349.577509,211.7290766,0.0,-7.35e-22,26.40048691
542517.6254,Lake Amanã,GSW-fallback,0,2011,Amazon,south,-326.1719782,236.5624322,0.0,-7.35e-22,25.62725665
8043127.148,Lake Amanã,10day-mean,2,2012,Amazon,south,-277.2466875,267.8004643,0.0,-7.35e-22,25.29626991
965331.9825,Lake Amanã,10day-mean,8,2013,Amazon,south,-290.535818,271.3303398,0.0,-7.35e-22,25.70770647
609240.4775,Lake Amanã,10day-mean,10,2014,Amazon,south,-336.4154108,251.3756663,0.0,-7.35e-22,25.85610998
298996.1941,Lake Amanã,10day-mean,9,2015,Amazon,south,-331.2476551,261.4010318,0.0,-7.35e-22,25.85523122
304501.2699,Lake Amanã,10day-mean,8,2016,Amazon,south,-377.0650962,203.3422137,0.0,-7.35e-22,26.92831196
535104.3445,Lake Amanã,10day-mean,7,2017,Amazon,south,-279.6116693,324.4091097,0.0,-7.35e-22,25.47578767
2869885.855,Lake Amanã,10day-mean,10,2018,Amazon,south,-336.7470058,243.48512,0.0,-7.35e-22,26.00382775
3062048.932,Lake Amanã,10day-mean,10,2019,Amazon,south,-308.1133621,261.0008473,0.0,-7.35e-22,25.70917447
6338745.568,Lake Amanã,10day-mean,9,2020,Amazon,south,-373.4092726,234.0115732,0.0,-7.35e-22,26.50074432
1857443.724,Lake Amanã,10day-mean,9,2021,Amazon,south,-332.2009729,246.2888093,0.0,-7.35e-22,25.75536107
698839.8535,Lake Amanã,10day-mean,9,2022,Amazon,south,-318.7080737,286.5605442,0.0,-7.35e-22,25.84567773
2485152.376,Lake Amanã,10day-mean,10,2023,Amazon,south,-318.0804866,280.1720639,0.0,-7.35e-22,25.54606298
2103177.154,Lake Amanã,10day-mean,8,2024,Amazon,south,-434.5487482,186.927354,0.0,-7.35e-22,27.31614456
,Lake Amanã,GSW-fallback,0,2025,Amazon,south,-358.2113273,309.6798814,0.0,-7.35e-22,26.37602544
5146599.741,Lago Tefé,10day-mean,5,2000,Amazon,south,-282.3162233,267.8727479,0.0,-7.35e-22,25.36630985
73200000.0,Lago Tefé,10day-mean,7,2001,Amazon,south,-266.8395554,294.9419673,0.0,-7.35e-22,25.1505244
320160.016,Lago Tefé,10day-mean,5,2002,Amazon,south,-264.8251576,263.485255,0.0,-7.3e-22,25.77022506
10200000.0,Lago Tefé,10day-mean,6,2003,Amazon,south,-335.2997143,221.4828484,0.0,-7.28e-22,26.32468404
3207807.106,Lago Tefé,10day-mean,8,2004,Amazon,south,-309.0456317,235.3089015,0.0,-7.290000000000001e-22,26.07093759
17995.26642,Lago Tefé,10day-mean,1,2005,Amazon,south,-277.7163321,273.9546354,0.0,-7.35e-22,25.96976574
443563.9956,Lago Tefé,10day-mean,8,2006,Amazon,south,-255.1987877,316.4831712,0.0,-7.35e-22,25.5041107
2156581.252,Lago Tefé,10day-mean,4,2007,Amazon,south,-367.0645752,219.0210605,0.0,-7.35e-22,26.51835624
23000000.0,Lago Tefé,10day-mean,6,2008,Amazon,south,-268.1335281,311.4193679,0.0,-7.35e-22,25.35833746
28900000.0,Lago Tefé,10day-mean,6,2009,Amazon,south,-245.6414797,331.0193414,0.0,-7.35e-22,25.45489641
32600000.0,Lago Tefé,10day-mean,5,2010,Amazon,south,-312.0852971,250.7808403,0.0,-7.35e-22,26.34407682
0.0,Lago Tefé,GSW-fallback,0,2011,Amazon,south,-294.0457505,269.8093727,0.0,-7.35e-22,25.75734984
27800000.0,Lago Tefé,10day-mean,4,2012,Amazon,south,-249.0215743,302.2265571,0.0,-7.35e-22,25.35068662
27900000.0,Lago Tefé,10day-mean,9,2013,Amazon,south,-262.6007379,284.1451987,0.0,-7.35e-22,25.76294559
2797172.393,Lago Tefé,10day-mean,7,2014,Amazon,south,-283.324963,259.0584406,0.0,-7.35e-22,25.82627319
11400000.0,Lago Tefé,10day-mean,9,2015,Amazon,south,-298.9274999,297.8389714,0.0,-7.35e-22,25.89617272
47800000.0,Lago Tefé,10day-mean,7,2016,Amazon,south,-332.6163274,235.6715065,0.0,-7.35e-22,26.81639765
14700000.0,Lago Tefé,10day-mean,7,2017,Amazon,south,-263.5580333,348.0108504,0.0,-7.35e-22,25.60421179
20200000.0,Lago Tefé,10day-mean,9,2018,Amazon,south,-305.9645271,245.7693856,0.0,-7.35e-22,26.04685498
3115863.019,Lago Tefé,10day-mean,10,2019,Amazon,south,-274.8719569,263.4597582,0.0,-7.35e-22,25.73029357
4595830.905,Lago Tefé,10day-mean,9,2020,Amazon,south,-316.6634385,249.7954527,0.0,-7.35e-22,26.50534221
20900000.0,Lago Tefé,10day-mean,5,2021,Amazon,south,-309.6958002,266.575226,0.0,-7.35e-22,25.89193946
50200000.0,Lago Tefé,10day-mean,8,2022,Amazon,south,-284.8908293,298.2739697,0.0,-7.35e-22,25.9108085
21100000.0,Lago Tefé,10day-mean,10,2023,Amazon,south,-306.5133203,289.7663348,0.0,-7.35e-22,25.65616738
8845448.881,Lago Tefé,10day-mean,7,2024,Amazon,south,-370.1644899,217.100201,0.0,-7.35e-22,27.25359733
,Lago Tefé,GSW-fallback,0,2025,Amazon,south,-310.0121392,358.3613101,0.0,-7.35e-22,26.27012971
47400000.0,Lago Grande de Curuai,10day-mean,6,2000,Amazon,south,-176.3181976,449.9633833,0.0,-7.35e-22,26.01967588
121000000.0,Lago Grande de Curuai,10day-mean,9,2001,Amazon,south,-203.0097237,427.8617749,0.0,-7.35e-22,26.16873571
19600000.0,Lago Grande de Curuai,10day-mean,6,2002,Amazon,south,-234.2446161,339.1173946,0.0,-7.3e-22,27.19729648
56900000.0,Lago Grande de Curuai,10day-mean,7,2003,Amazon,south,-252.3548211,274.6191961,0.0,-7.28e-22,27.27638401
23000000.0,Lago Grande de Curuai,10day-mean,8,2004,Amazon,south,-204.5400183,374.6346439,0.0,-7.290000000000001e-22,26.90994587
92800000.0,Lago Grande de Curuai,10day-mean,4,2005,Amazon,south,-213.9662739,344.3261279,0.0,-7.35e-22,27.46350648
50400000.0,Lago Grande de Curuai,10day-mean,10,2006,Amazon,south,-161.2153672,497.44233,0.0,-7.35e-22,26.14257929
73800000.0,Lago Grande de Curuai,10day-mean,5,2007,Amazon,south,-241.3800783,250.7517804,0.0,-7.35e-22,27.53948789
7072098.662,Lago Grande de Curuai,10day-mean,7,2008,Amazon,south,-182.9110771,371.834043,0.0,-7.35e-22,26.19632503
14400000.0,Lago Grande de Curuai,10day-mean,7,2009,Amazon,south,-171.6098304,523.4149041,0.0,-7.35e-22,26.31698285
64300000.0,Lago Grande de Curuai,10day-mean,5,2010,Amazon,south,-255.3674269,312.3860278,0.0,-7.35e-22,27.76339378
9179665.068,Lago Grande de Curuai,10day-mean,6,2011,Amazon,south,-178.2167623,399.9669671,0.0,-7.35e-22,26.25908867
3710023.09,Lago Grande de Curuai,10day-mean,2,2012,Amazon,south,-214.4166899,387.5336747,0.0,-7.35e-22,26.88582569
21000000.0,Lago Grande de Curuai,10day-mean,8,2013,Amazon,south,-197.456561,375.610773,0.0,-7.35e-22,26.85562116
97100000.0,Lago Grande de Curuai,10day-mean,9,2014,Amazon,south,-220.3437746,339.9861163,0.0,-7.35e-22,26.93011397
8263170.105,Lago Grande de Curuai,10day-mean,8,2015,Amazon,south,-272.5856917,254.598753,0.0,-7.35e-22,27.62631323
29400000.0,Lago Grande de Curuai,10day-mean,8,2016,Amazon,south,-348.7111255,140.0860416,0.0,-7.35e-22,28.94741052
18700000.0,Lago Grande de Curuai,10day-mean,7,2017,Amazon,south,-190.070088,467.9254201,0.0,-7.35e-22,26.65333188
168000000.0,Lago Grande de Curuai,10day-mean,7,2018,Amazon,south,-213.4478497,399.3547566,0.0,-7.35e-22,26.98519504
78000000.0,Lago Grande de Curuai,10day-mean,9,2019,Amazon,south,-184.3130452,417.1448945,0.0,-7.35e-22,26.44815846
144000000.0,Lago Grande de Curuai,10day-mean,10,2020,Amazon,south,-214.983552,303.6798098,0.0,-7.35e-22,27.32525674
186000000.0,Lago Grande de Curuai,10day-mean,9,2021,Amazon,south,-198.4109468,340.4147696,0.0,-7.35e-22,26.83088434
149000000.0,Lago Grande de Curuai,10day-mean,9,2022,Amazon,south,-180.7181013,397.294334,0.0,-7.35e-22,26.63750705
79700000.0,Lago Grande de Curuai,10day-mean,10,2023,Amazon,south,-193.2424594,429.0338864,0.0,-7.35e-22,26.45628267
53000000.0,Lago Grande de Curuai,10day-mean,10,2024,Amazon,south,-277.1935956,218.8578823,0.0,-7.35e-22,28.40111748
,Lago Grande de Curuai,GSW-fallback,0,2025,Amazon,south,-227.6050196,433.722005,0.0,-7.35e-22,27.47384398
984.6009886,Lago do Arari,10day-mean,4,2000,Amazon,south,-161.2214507,358.5016597,0.0,-7.35e-22,25.28240847
1968290.753,Lago do Arari,10day-mean,6,2001,Amazon,south,-169.379179,344.2627834,0.0,-7.35e-22,25.27709165
0.0,Lago do Arari,10day-mean,3,2002,Amazon,south,-189.3146591,416.0864786,0.0,-7.3e-22,26.17035351
452959.0187,Lago do Arari,10day-mean,3,2003,Amazon,south,-215.4534283,368.7294194,0.0,-7.28e-22,26.47431889
600.4741618,Lago do Arari,10day-mean,3,2004,Amazon,south,-196.5552219,353.4941174,0.0,-7.290000000000001e-22,26.22561588
4735472.35,Lago do Arari,10day-mean,1,2005,Amazon,south,-175.2710343,357.8415143,0.0,-7.35e-22,26.33224107
250397.2763,Lago do Arari,10day-mean,6,2006,Amazon,south,-152.9869252,423.8123803,0.0,-7.35e-22,25.45345408
0.0,Lago do Arari,10day-mean,2,2007,Amazon,south,-233.2127337,256.2283704,0.0,-7.35e-22,26.7442759
0.0,Lago do Arari,10day-mean,2,2008,Amazon,south,-169.0846496,341.6921813,0.0,-7.35e-22,25.45570201
30984.38444,Lago do Arari,10day-mean,5,2009,Amazon,south,-162.1457879,422.4625085,0.0,-7.35e-22,25.56268464
487083.8378,Lago do Arari,10day-mean,4,2010,Amazon,south,-240.4236639,284.1313488,0.0,-7.35e-22,27.0562407
0.0,Lago do Arari,10day-mean,1,2011,Amazon,south,-170.4313342,382.622687,0.0,-7.35e-22,25.63020934
523419.6306,Lago do Arari,10day-mean,1,2012,Amazon,south,-173.8452211,349.7100538,0.0,-7.35e-22,25.7095074
2312201.155,Lago do Arari,10day-mean,5,2013,Amazon,south,-182.202938,355.4487287,0.0,-7.35e-22,26.10131344
279612.7496,Lago do Arari,10day-mean,4,2014,Amazon,south,-197.3781996,286.5168764,0.0,-7.35e-22,26.07877877
363792.2477,Lago do Arari,10day-mean,7,2015,Amazon,south,-222.1779585,289.6423402,0.0,-7.35e-22,26.53297757
0.0,Lago do Arari,10day-mean,1,2016,Amazon,south,-365.1386959,172.6345115,0.0,-7.35e-22,28.55638895
0.0,Lago do Arari,10day-mean,2,2017,Amazon,south,-166.7163301,402.9992991,0.0,-7.35e-22,25.9111752
449277.626,Lago do Arari,10day-mean,6,2018,Amazon,south,-193.9206677,334.0353643,0.0,-7.35e-22,26.12659196
2886838.075,Lago do Arari,10day-mean,6,2019,Amazon,south,-167.7905369,381.3555827,0.0,-7.35e-22,25.78408428
1302929.891,Lago do Arari,10day-mean,7,2020,Amazon,south,-203.7269849,287.1028661,0.0,-7.35e-22,26.65013211
443926.6456,Lago do Arari,10day-mean,7,2021,Amazon,south,-186.9339628,401.7997466,0.0,-7.35e-22,26.00685638
1018692.553,Lago do Arari,10day-mean,8,2022,Amazon,south,-166.8889981,390.9529146,0.0,-7.35e-22,25.91860106
394332.242,Lago do Arari,10day-mean,8,2023,Amazon,south,-189.0916798,395.5883753,0.0,-7.35e-22,25.78084705
484062.723,Lago do Arari,10day-mean,4,2024,Amazon,south,-283.6074642,193.2423944,0.0,-7.35e-22,27.83868538
,Lago do Arari,GSW-fallback,0,2025,Amazon,south,-200.1842959,413.9820727,0.0,-7.35e-22,26.49537151
225979.288,Lago Mamori,10day-mean,7,2000,Amazon,south,-219.7416254,409.1705091,0.0,-7.35e-22,25.09262002
38214.70888,Lago Mamori,10day-mean,6,2001,Amazon,south,-231.8364014,326.6761195,0.0,-7.35e-22,25.01729437
1572.288887,Lago Mamori,10day-mean,8,2002,Amazon,south,-241.4354582,306.5846084,0.0,-7.3e-22,25.74248121
366965.1939,Lago Mamori,10day-mean,8,2003,Amazon,south,-269.4310912,331.2182397,0.0,-7.28e-22,26.00833736
0.0,Lago Mamori,10day-mean,6,2004,Amazon,south,-282.0280577,270.5311974,0.0,-7.290000000000001e-22,26.08703516
0.0,Lago Mamori,10day-mean,1,2005,Amazon,south,-270.9510993,327.0536383,0.0,-7.35e-22,26.13474681
4379.571587,Lago Mamori,10day-mean,8,2006,Amazon,south,-214.0830152,431.0537937,0.0,-7.35e-22,25.40859917
0.0,Lago Mamori,10day-mean,3,2007,Amazon,south,-315.9658878,232.6605043,0.0,-7.35e-22,26.32746367
11676.8054,Lago Mamori,10day-mean,5,2008,Amazon,south,-238.6688355,360.1037197,0.0,-7.35e-22,25.2503095
32962.3876,Lago Mamori,10day-mean,5,2009,Amazon,south,-218.3415317,410.3811835,0.0,-7.35e-22,25.33204517
7006.563855,Lago Mamori,10day-mean,5,2010,Amazon,south,-262.2391355,315.8450789,0.0,-7.35e-22,26.27837207
0.0,Lago Mamori,10day-mean,3,2011,Amazon,south,-248.4905176,349.6156158,0.0,-7.35e-22,25.58432017
9058.199892,Lago Mamori,10day-mean,6,2012,Amazon,south,-244.7723454,379.7267449,0.0,-7.35e-22,25.44774763
1560872.884,Lago Mamori,10day-mean,6,2013,Amazon,south,-258.1931283,324.5691136,0.0,-7.35e-22,25.91777909
56501.39542,Lago Mamori,10day-mean,9,2014,Amazon,south,-276.2013359,292.6934355,0.0,-7.35e-22,25.92727781
1721657.462,Lago Mamori,10day-mean,9,2015,Amazon,south,-287.5841614,294.2366462,0.0,-7.35e-22,25.99621043
3930.428711,Lago Mamori,10day-mean,8,2016,Amazon,south,-396.7351271,217.5424889,0.0,-7.35e-22,27.54027473
187451.7783,Lago Mamori,10day-mean,8,2017,Amazon,south,-242.2279789,397.7041316,0.0,-7.35e-22,25.69026256
5498134.363,Lago Mamori,10day-mean,9,2018,Amazon,south,-258.0031211,320.3398375,0.0,-7.35e-22,25.85305497
3343870.688,Lago Mamori,10day-mean,10,2019,Amazon,south,-235.938378,383.9216998,0.0,-7.35e-22,25.64832542
6773398.39,Lago Mamori,10day-mean,10,2020,Amazon,south,-298.3222751,317.2048074,0.0,-7.35e-22,26.57030454
